rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_군위,dam_nm_김천부항,dam_nm_남강,dam_nm_밀양,dam_nm_보령,dam_nm_보현산,dam_nm_부안,dam_nm_성덕,dam_nm_영주,dam_nm_장흥,dam_nm_주암(조),dam_nm_횡성,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.5672437636707897,0.20294084399669032,0.8641549774536266,3.3339173281788788,0.555,48.7,40.1,5.5,40.1,0.6759999999999999,25.0,1.0296194171811583,2.312535423847214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.114719028893507,1.2908841763152323,0.8725478089262363,3.1575534596854693,0.462,48.7,40.1,5.5,40.1,0.851,16.3,1.2809338454620645,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.7516970020972287,0.4408322519454557,0.3555743384946994,2.3945715736064193,0.2046,48.7,40.1,5.5,40.1,0.8009999999999999,29.8,0.9555114450274365,1.62924053973028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.34429867287067695,0.30601302913650436,2.828011603135533,0.327,48.7,40.1,5.5,40.1,0.912,21.6,0.9162907318741551,1.7404661748405044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0.6168059473032227,3.2301322331239,0.499,48.7,40.1,5.5,40.1,0.478,23.6,1.3862943611198906,2.501435951739211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.126632650933366,0.76080582903376,3.0940832799009437,0.433,48.7,40.1,5.5,40.1,0.49,23.1,0.7884573603642702,2.624668592163159,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.11955923505763925,0.5624688569178291,3.175020066469771,0.471,48.7,40.1,5.5,40.1,0.439,0.6,0.5877866649021191,0.7884573603642702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.07417939817425151,0.9360933591703348,3.4936246219080824,0.655,48.7,40.1,5.5,40.1,0.425,9.4,1.0296194171811583,2.388762789235098,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.1362776182925478,0.30306317449008324,2.823079819953601,0.325,48.7,40.1,5.5,40.1,0.8320000000000001,26.7,1.1939224684724346,2.0149030205422647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,1.126875753940969,0.9403978072173882,3.632705849307993,0.756,48.7,40.1,5.5,40.1,0.726,23.3,0.7884573603642702,1.8718021769015913,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.5672437636707897,1.7550954848564635,0.5647454657554212,3.3157121123049342,0.545,48.7,40.1,5.5,40.1,0.645,7.9,1.6863989535702286,1.7404661748405044,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.010939940038334364,0.21026092548319608,2.775440900908401,0.3089,48.7,40.1,5.5,40.1,0.6509999999999999,14.5,0.7884573603642702,2.3513752571634776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.30674913516900665,0.5527350268432003,2.9774970172898363,0.383,48.7,40.1,5.5,40.1,0.6779999999999999,6.7,1.0296194171811583,1.9878743481543455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.08157998699242287,0.6886370250820593,2.885202866608916,0.347,48.7,40.1,5.5,40.1,0.3329999999999999,18.1,1.0986122886681096,2.322387720290225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.4643627493556498,0.4643627493556498,3.4897575586416356,0.653,48.7,40.1,5.5,40.1,0.645,16.2,0.6418538861723948,2.4765384001174837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
