dam_nm,obsr_de,rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum
섬진강,2022-06-16,0.0,5.612,32.802,130.2331,0.2795,466.0,429.0,6.7,429.0,0.7140000000000001,20.2,1.1,9.4
섬진강,2022-06-17,0.0,4.688,32.832,127.8015,0.2743,466.0,429.0,6.7,429.0,0.8150000000000001,21.1,0.8,6.1
섬진강,2022-06-18,0.0,3.755,32.808,125.2913,0.26890000000000003,466.0,429.0,6.7,429.0,0.7859999999999999,23.1,1.0,8.7
섬진강,2022-06-19,0.0,3.965,32.642,122.8137,0.2635,466.0,429.0,6.7,429.0,0.784,23.7,1.0,9.3
섬진강,2022-06-20,10.958,2.906,32.432,120.2627,0.2581,466.0,429.0,6.7,429.0,0.766,25.0,1.0,11.3
섬진강,2022-06-21,0.2151,7.885,32.182,118.1635,0.2536,466.0,429.0,6.7,429.0,0.793,25.3,1.2,9.3
섬진강,2022-06-22,0.0,8.261,32.279,116.0883,0.24910000000000002,466.0,429.0,6.7,429.0,0.758,25.1,0.9,10.3
섬진강,2022-06-23,34.5837,7.183,23.831,114.6499,0.24600000000000002,466.0,429.0,6.7,429.0,0.8740000000000001,23.8,2.1,0.7
섬진강,2022-06-24,61.7537,219.812,7.046,133.0329,0.28550000000000003,466.0,429.0,6.7,429.0,0.8440000000000001,23.8,1.7,16.2
섬진강,2022-06-25,0.0,56.729,9.268,137.1335,0.2943,466.0,429.0,6.7,429.0,0.8079999999999999,24.6,1.9,25.2
섬진강,2022-06-26,0.0,22.906,10.892,138.1715,0.2965,466.0,429.0,6.7,429.0,0.798,25.5,2.1,13.6
섬진강,2022-06-27,4.3033,18.862,20.2,138.0559,0.2963,466.0,429.0,6.7,429.0,0.8420000000000001,25.3,2.3,8.3
섬진강,2022-06-28,0.0,12.254,25.591,136.9036,0.2938,466.0,429.0,6.7,429.0,0.783,25.8,2.9,10.4
섬진강,2022-06-29,7.0537,14.905,25.522,135.9863,0.2918,466.0,429.0,6.7,429.0,0.845,25.3,2.6,11.5
섬진강,2022-06-30,4.5331,13.674,25.562,134.9591,0.2896,466.0,429.0,6.7,429.0,0.858,25.2,2.0,12.8
섬진강,2022-07-01,0.0,11.011,25.618,157.1825,0.3373,466.0,429.0,6.7,429.0,0.792,25.8,1.1,27.04
섬진강,2022-07-02,0.0,9.627,25.606,155.8019,0.3343,466.0,429.0,6.7,429.0,0.758,26.6,0.8,27.43
섬진강,2022-07-03,5.2054,7.674,27.876,154.0565,0.3306,466.0,429.0,6.7,429.0,0.748,26.7,1.1,25.38
섬진강,2022-07-04,0.1027,3.594,29.348,151.8313,0.3258,466.0,429.0,6.7,429.0,0.8200000000000001,25.7,1.0,19.42
섬진강,2022-07-05,0.0,5.264,29.36,149.7494,0.3214,466.0,429.0,6.7,429.0,0.8740000000000001,25.6,0.8,2.1
섬진강,2022-07-06,0.0,5.43,29.307,147.6864,0.3169,466.0,429.0,6.7,429.0,0.758,27.6,1.8,8.1
섬진강,2022-07-07,4.5742,2.908,29.337,145.403,0.312,466.0,429.0,6.7,429.0,0.7909999999999999,27.1,2.1,5.0
섬진강,2022-07-08,1.1588,4.408,29.196,143.2613,0.3074,466.0,429.0,6.7,429.0,0.8890000000000001,25.1,0.9,1.0
섬진강,2022-07-09,0.0,3.237,29.14,141.0233,0.30260000000000004,466.0,429.0,6.7,429.0,0.821,24.6,0.9,3.0
섬진강,2022-07-10,0.0,3.53,29.165,138.8084,0.2979,466.0,429.0,6.7,429.0,0.788,26.6,1.2,7.6
섬진강,2022-07-11,13.0339,7.78,29.161,136.961,0.2939,466.0,429.0,6.7,429.0,0.886,24.9,1.0,2.0
섬진강,2022-07-12,3.3743,5.422,26.615,135.13,0.29,466.0,429.0,6.7,429.0,0.853,25.8,1.1,0.8
섬진강,2022-07-13,0.0,3.598,24.604,133.315,0.2861,466.0,429.0,6.7,429.0,0.8490000000000001,23.8,1.8,6.73
섬진강,2022-07-14,9.9046,10.039,24.373,132.0766,0.2834,466.0,429.0,6.7,429.0,0.833,25.0,1.4,4.7
섬진강,2022-07-15,0.0,7.319,24.146,130.6227,0.2803,466.0,429.0,6.7,429.0,0.79,23.9,0.9,9.3
섬진강,2022-07-16,0.0,6.048,24.033,129.0688,0.277,466.0,429.0,6.7,429.0,0.78,23.7,1.2,8.6
섬진강,2022-07-17,0.0,3.823,24.205,127.3078,0.2732,466.0,429.0,6.7,429.0,0.8059999999999999,24.2,1.1,3.3
섬진강,2022-07-18,45.4547,18.051,19.319,127.1983,0.273,466.0,429.0,6.7,429.0,0.965,22.0,1.0,3.05
섬진강,2022-07-19,3.7629,45.702,16.362,129.7333,0.2784,466.0,429.0,6.7,429.0,0.8590000000000001,24.0,1.1,3.8
섬진강,2022-07-20,0.4895,27.818,16.234,130.7342,0.2805,466.0,429.0,6.7,429.0,0.804,25.2,0.8,8.2
섬진강,2022-07-21,8.7163,19.576,16.218,131.0243,0.2812,466.0,429.0,6.7,429.0,0.8959999999999999,22.5,2.1,0.1
섬진강,2022-07-22,0.8232,16.537,18.733,130.8346,0.2808,466.0,429.0,6.7,429.0,0.8390000000000001,22.7,1.3,4.9
섬진강,2022-07-23,1.533,9.827,21.16,129.8553,0.2787,466.0,429.0,6.7,429.0,0.826,22.8,1.3,0.8
섬진강,2022-07-24,10.9701,14.089,21.144,129.2458,0.2774,466.0,429.0,6.7,429.0,0.9400000000000001,23.2,1.2,7.44
섬진강,2022-07-25,0.4079,12.455,21.148,128.4948,0.2757,466.0,429.0,6.7,429.0,0.8440000000000001,24.8,1.0,6.3
섬진강,2022-07-26,0.0,10.85,21.161,127.6039,0.2738,466.0,429.0,6.7,429.0,0.813,26.2,0.9,9.5
섬진강,2022-07-27,0.0,8.343,23.028,126.3351,0.2711,466.0,429.0,6.7,429.0,0.778,25.1,1.1,11.1
섬진강,2022-07-28,0.0,6.845,24.691,124.7932,0.26780000000000004,466.0,429.0,6.7,429.0,0.78,25.7,1.2,11.4
섬진강,2022-07-29,0.0,4.777,24.713,123.0707,0.2641,466.0,429.0,6.7,429.0,0.728,27.8,1.2,10.2
섬진강,2022-07-30,0.0,5.119,28.559,121.0455,0.25980000000000003,466.0,429.0,6.7,429.0,0.7440000000000001,26.8,1.6,1.0
섬진강,2022-07-31,35.133,12.442,26.994,119.7882,0.2571,466.0,429.0,6.7,429.0,0.9500000000000001,24.5,1.4,0.1
섬진강,2022-09-01,0.0,7.747,22.305,108.4093,0.23260000000000003,466.0,429.0,6.7,429.0,0.878,20.9,0.6,10.01
섬진강,2022-09-02,0.0,7.738,19.465,107.3961,0.2305,466.0,429.0,6.7,429.0,0.8190000000000001,21.0,1.0,12.65
섬진강,2022-09-03,0.2151,5.369,9.451,107.0434,0.2297,466.0,429.0,6.7,429.0,0.742,23.2,2.2,14.63
섬진강,2022-09-04,0.2151,4.734,2.739,107.2157,0.23010000000000003,466.0,429.0,6.7,429.0,0.79,25.0,1.9,16.08
섬진강,2022-09-05,43.1327,11.774,2.408,108.0249,0.2318,466.0,429.0,6.7,429.0,0.948,23.0,0.8,2.82
섬진강,2022-09-06,25.4432,111.227,2.321,117.4344,0.252,466.0,429.0,6.7,429.0,0.8690000000000001,19.4,1.7,11.83
섬진강,2022-09-07,0.0,56.429,10.827,121.3744,0.2605,466.0,429.0,6.7,429.0,0.772,19.3,0.7,22.45
섬진강,2022-09-08,0.0,26.387,17.26,122.1631,0.2622,466.0,429.0,6.7,429.0,0.777,19.3,0.6,21.89
섬진강,2022-09-09,0.0,17.517,17.529,122.162,0.2622,466.0,429.0,6.7,429.0,0.7490000000000001,20.8,0.7,22.58
섬진강,2022-09-10,0.0,14.458,17.542,121.8955,0.2616,466.0,429.0,6.7,429.0,0.787,19.7,0.8,10.21
섬진강,2022-09-11,0.0,8.814,17.548,121.1409,0.26,466.0,429.0,6.7,429.0,0.7959999999999999,21.2,0.6,20.16
섬진강,2022-09-12,1.0001,8.871,17.569,120.3894,0.2583,466.0,429.0,6.7,429.0,0.914,21.2,0.5,6.21
섬진강,2022-09-13,0.623,8.858,17.886,119.6093,0.25670000000000004,466.0,429.0,6.7,429.0,0.8420000000000001,22.8,0.6,8.37
섬진강,2022-09-14,0.0,6.034,17.532,118.6159,0.2545,466.0,429.0,6.7,429.0,0.5750000000000001,23.9,2.4,16.04
섬진강,2022-09-15,0.0,5.987,17.495,117.6216,0.2524,466.0,429.0,6.7,429.0,0.6859999999999999,24.7,2.7,21.28
섬진강,2022-09-16,0.0,7.601,19.273,116.6131,0.2502,466.0,429.0,6.7,429.0,0.792,25.0,1.5,16.69
섬진강,2022-09-17,0.0,6.204,22.64,115.193,0.247,466.0,429.0,6.7,429.0,0.7959999999999999,25.7,0.9,19.89
섬진강,2022-09-18,0.0,6.154,22.589,113.7731,0.2441,466.0,429.0,6.7,429.0,0.743,26.5,2.2,18.93
섬진강,2022-09-19,0.0,5.865,23.242,112.2717,0.24100000000000002,466.0,429.0,6.7,429.0,0.696,24.9,2.1,16.56
섬진강,2022-09-20,0.0,6.002,25.417,110.5942,0.2373,466.0,429.0,6.7,429.0,0.679,18.6,1.0,19.26
섬진강,2022-09-21,0.0,5.392,25.42,108.8638,0.2336,466.0,429.0,6.7,429.0,0.751,16.3,0.9,21.57
섬진강,2022-09-22,0.0,5.372,25.422,107.1315,0.2299,466.0,429.0,6.7,429.0,0.731,16.2,0.7,20.34
섬진강,2022-09-23,0.0,4.997,25.287,105.3784,0.2261,466.0,429.0,6.7,429.0,0.778,16.3,1.3,15.04
섬진강,2022-09-24,0.0,4.004,25.187,103.5482,0.22219999999999998,466.0,429.0,6.7,429.0,0.698,15.8,1.0,20.87
섬진강,2022-09-25,0.0,3.961,22.272,101.9661,0.2188,466.0,429.0,6.7,429.0,0.748,17.2,0.6,12.94
섬진강,2022-09-26,0.0,2.34,11.537,101.1715,0.21710000000000002,466.0,429.0,6.7,429.0,0.8390000000000001,17.0,0.5,7.91
섬진강,2022-09-27,0.0,2.628,10.256,100.5124,0.2157,466.0,429.0,6.7,429.0,0.748,18.3,0.6,20.28
섬진강,2022-09-28,0.0,3.069,8.823,100.0152,0.2146,466.0,429.0,6.7,429.0,0.8340000000000001,17.6,0.4,10.6
섬진강,2022-09-29,0.0,3.757,5.707,99.8467,0.2143,466.0,429.0,6.7,429.0,0.812,17.8,0.7,17.92
섬진강,2022-09-30,0.0,2.334,4.174,99.6878,0.2139,466.0,429.0,6.7,429.0,0.758,18.6,0.7,19.52
섬진강,2022-02-01,0.8974,4.777,6.77,251.6231,0.54,466.0,429.0,6.7,429.0,0.7270000000000001,-0.3,1.6,8.24
섬진강,2022-02-02,0.0,2.983,6.967,251.2789,0.539,466.0,429.0,6.7,429.0,0.6709999999999999,-1.1,1.2,11.44
섬진강,2022-02-03,0.0,0.234,6.766,286.0022,0.6137,466.0,429.0,6.7,429.0,0.542,-2.6,1.1,14.88
섬진강,2022-02-04,0.0,2.416,6.766,285.6263,0.6129,466.0,429.0,6.7,429.0,0.655,-3.6,1.2,10.21
섬진강,2022-02-05,0.623,0.244,6.763,285.0631,0.6117,466.0,429.0,6.7,429.0,0.7070000000000001,-4.6,1.7,12.6
섬진강,2022-02-06,0.0,2.412,6.753,284.688,0.6109,466.0,429.0,6.7,429.0,0.7340000000000001,-4.1,1.1,8.91
섬진강,2022-02-07,0.0,0.584,7.089,284.126,0.6097,466.0,429.0,6.7,429.0,0.578,-3.1,0.8,7.88
섬진강,2022-02-08,0.2151,2.032,6.365,283.7516,0.6089,466.0,429.0,6.7,429.0,0.5870000000000001,-1.0,1.0,13.23
섬진강,2022-02-09,0.0,2.383,6.712,283.3776,0.6081000000000001,466.0,429.0,6.7,429.0,0.598,-0.2,0.5,13.21
섬진강,2022-02-10,0.0,0.0,6.355,282.8171,0.6069,466.0,429.0,6.7,429.0,0.573,1.7,1.1,15.06
섬진강,2022-02-11,0.0,1.91,6.23,282.4439,0.6061,466.0,429.0,6.7,429.0,0.5810000000000001,0.6,0.6,15.08
섬진강,2022-02-12,0.0,0.0,6.091,281.8845,0.6049,466.0,429.0,6.7,429.0,0.54,2.6,0.8,14.88
섬진강,2022-02-13,0.0,1.771,6.082,281.512,0.6041,466.0,429.0,6.7,429.0,0.59,3.0,0.5,11.2
섬진강,2022-02-14,0.2151,0.0,6.083,280.9538,0.6029,466.0,429.0,6.7,429.0,0.643,2.4,1.3,14.86
섬진강,2022-02-15,0.0,1.784,6.087,280.5821,0.6021,466.0,429.0,6.7,429.0,0.7320000000000001,-2.5,1.7,9.53
섬진강,2022-02-16,0.2744,0.0,6.088,280.025,0.6009000000000001,466.0,429.0,6.7,429.0,0.742,-5.6,1.8,11.24
섬진강,2022-02-17,0.2151,1.803,6.097,279.654,0.6001,466.0,429.0,6.7,429.0,0.5650000000000001,-6.0,1.5,17.43
섬진강,2022-02-18,0.4302,0.0,6.116,279.0981,0.5989,466.0,429.0,6.7,429.0,0.606,-2.8,0.7,16.68
섬진강,2022-02-19,0.2151,0.0,6.087,278.5428,0.5977,466.0,429.0,6.7,429.0,0.599,0.2,1.4,9.91
섬진강,2022-02-20,0.0,0.0,6.075,277.9882,0.5965,466.0,429.0,6.7,429.0,0.53,-4.0,2.0,18.08
섬진강,2022-02-21,0.2151,1.8,6.075,277.6189,0.5957,466.0,429.0,6.7,429.0,0.68,-2.7,1.5,13.91
섬진강,2022-02-22,0.0,0.0,6.081,277.0654,0.5946,466.0,429.0,6.7,429.0,0.533,-2.1,1.6,16.81
섬진강,2022-02-23,0.0,1.818,6.084,276.6968,0.5938,466.0,429.0,6.7,429.0,0.478,-4.2,1.6,16.35
섬진강,2022-02-24,0.0,0.0,6.358,276.1445,0.5926,466.0,429.0,6.7,429.0,0.617,-4.0,1.2,17.44
섬진강,2022-02-25,0.0,0.0,6.063,275.5928,0.5914,466.0,429.0,6.7,429.0,0.6829999999999999,-0.6,0.8,15.69
섬진강,2022-02-26,1.1717,1.816,6.068,275.2254,0.5906,466.0,429.0,6.7,429.0,0.665,3.7,1.9,16.1
섬진강,2022-02-27,0.0,0.0,6.073,274.6748,0.5894,466.0,429.0,6.7,429.0,0.519,2.6,1.2,19.74
섬진강,2022-02-28,0.0,1.366,5.61,274.3082,0.5886,466.0,429.0,6.7,429.0,0.47600000000000003,4.3,1.0,14.98
섬진강,2022-03-01,3.6698,1.347,5.208,239.763,0.515,466.0,429.0,6.7,429.0,0.8079999999999999,5.1,1.4,5.93
섬진강,2022-03-02,0.0,0.824,5.061,273.5757,0.5871000000000001,466.0,429.0,6.7,429.0,0.638,1.3,1.1,20.21
섬진강,2022-03-03,0.0,1.943,4.06,273.3928,0.5867,466.0,429.0,6.7,429.0,0.63,3.0,0.9,18.61
섬진강,2022-03-04,0.0,0.336,4.568,273.0272,0.5859000000000001,466.0,429.0,6.7,429.0,0.618,6.4,2.2,14.94
섬진강,2022-03-05,0.0,0.88,5.108,272.6619,0.5851,466.0,429.0,6.7,429.0,0.45799999999999996,3.5,2.4,20.43
섬진강,2022-03-06,0.0,1.501,3.614,272.4793,0.5847,466.0,429.0,6.7,429.0,0.5,0.2,1.4,21.33
섬진강,2022-03-07,0.0,0.0,3.618,272.1144,0.5839,466.0,429.0,6.7,429.0,0.51,1.7,0.7,16.33
섬진강,2022-03-08,0.0,1.498,3.608,271.9321,0.5835,466.0,429.0,6.7,429.0,0.541,3.3,0.9,19.85
섬진강,2022-03-09,0.0,1.502,3.611,271.7499,0.5832,466.0,429.0,6.7,429.0,0.5529999999999999,5.3,0.7,20.34
섬진강,2022-03-10,0.0,0.0,3.617,271.3856,0.5824,466.0,429.0,6.7,429.0,0.508,6.4,0.8,15.66
섬진강,2022-03-11,0.0,1.513,3.62,271.2035,0.5820000000000001,466.0,429.0,6.7,429.0,0.6829999999999999,9.7,0.7,8.39
섬진강,2022-03-12,0.0,0.0,3.617,270.8397,0.5811999999999999,466.0,429.0,6.7,429.0,0.696,13.8,2.1,10.65
섬진강,2022-03-13,16.3571,5.712,3.607,271.0216,0.5816,466.0,429.0,6.7,429.0,0.9359999999999999,13.8,1.4,1.8
섬진강,2022-03-14,5.6699,1.862,3.967,270.8397,0.5811999999999999,466.0,429.0,6.7,429.0,0.9329999999999999,10.9,1.7,3.11
섬진강,2022-03-15,0.0,3.616,3.616,270.8397,0.5811999999999999,466.0,429.0,6.7,429.0,0.6990000000000001,9.0,1.0,20.55
섬진강,2022-03-16,0.0,3.569,3.569,270.8397,0.5811999999999999,466.0,429.0,6.7,429.0,0.613,10.2,0.9,18.68
섬진강,2022-03-17,3.3053,5.623,3.518,271.0216,0.5816,466.0,429.0,6.7,429.0,0.687,10.1,1.3,2.61
섬진강,2022-03-18,4.1128,5.63,3.524,271.2035,0.5820000000000001,466.0,429.0,6.7,429.0,0.845,7.1,1.4,4.17
섬진강,2022-03-19,15.2412,11.966,3.533,271.9321,0.5835,466.0,429.0,6.7,429.0,0.905,3.3,1.7,3.8
섬진강,2022-03-20,0.0,18.342,3.552,273.21,0.5863,466.0,429.0,6.7,429.0,0.853,2.6,0.9,8.79
섬진강,2022-03-21,0.0,16.259,3.548,274.3082,0.5886,466.0,429.0,6.7,429.0,0.6,5.1,1.0,18.19
섬진강,2022-03-22,0.0,9.953,3.586,274.8583,0.5898,466.0,429.0,6.7,429.0,0.524,6.3,1.3,20.1
섬진강,2022-03-23,0.0,7.862,3.613,275.2254,0.5906,466.0,429.0,6.7,429.0,0.7020000000000001,3.8,0.8,10.2
섬진강,2022-03-24,0.0,7.918,3.666,275.5928,0.5914,466.0,429.0,6.7,429.0,0.6900000000000001,6.3,0.9,18.75
섬진강,2022-03-25,18.6588,16.002,7.487,276.3285,0.593,466.0,429.0,6.7,429.0,0.74,11.5,2.9,11.21
섬진강,2022-03-26,19.6739,91.752,3.67,283.9388,0.6093000000000001,466.0,429.0,6.7,429.0,0.9109999999999999,10.4,2.8,3.06
섬진강,2022-03-27,0.0,58.103,3.67,288.6418,0.6194,466.0,429.0,6.7,429.0,0.664,7.0,1.7,20.41
섬진강,2022-03-28,0.0,30.006,3.681,290.9162,0.6243,466.0,429.0,6.7,429.0,0.546,6.0,0.9,21.27
섬진강,2022-03-29,0.0,19.07,3.655,292.2481,0.6271,466.0,429.0,6.7,429.0,0.649,8.3,0.8,23.43
섬진강,2022-03-30,0.4079,14.683,3.645,293.2018,0.6292,466.0,429.0,6.7,429.0,0.8200000000000001,11.0,0.8,9.14
섬진강,2022-03-31,0.0,10.277,3.643,293.7749,0.6304,466.0,429.0,6.7,429.0,0.835,9.6,1.5,10.28
섬진강,2022-08-01,18.575,38.376,19.705,101.9471,0.2188,466.0,429.0,6.7,429.0,0.863,22.9,0.6,2.2
섬진강,2022-08-02,7.4064,40.895,19.813,103.7686,0.2227,466.0,429.0,6.7,429.0,0.891,25.8,1.6,2.7
섬진강,2022-08-03,8.3507,39.829,22.542,105.2622,0.2259,466.0,429.0,6.7,429.0,0.899,26.1,0.9,3.8
섬진강,2022-08-04,8.9338,43.213,24.635,106.8673,0.2293,466.0,429.0,6.7,429.0,0.818,27.1,1.1,7.6
섬진강,2022-08-05,0.7046,34.432,24.677,107.7102,0.2311,466.0,429.0,6.7,429.0,0.871,27.0,1.0,4.2
섬진강,2022-08-06,0.0,23.143,28.14,107.2784,0.2302,466.0,429.0,6.7,429.0,0.8240000000000001,27.9,0.8,8.8
섬진강,2022-08-07,4.8943,14.285,30.324,105.8927,0.22719999999999999,466.0,429.0,6.7,429.0,0.8150000000000001,27.3,1.6,5.2
섬진강,2022-08-08,0.0,13.25,29.266,104.5089,0.2243,466.0,429.0,6.7,429.0,0.8079999999999999,26.8,2.2,1.1
섬진강,2022-08-09,0.0,11.102,29.302,102.9364,0.2209,466.0,429.0,6.7,429.0,0.789,26.7,2.3,0.4
섬진강,2022-08-10,4.1371,10.241,29.575,101.2659,0.21730000000000002,466.0,429.0,6.7,429.0,0.8390000000000001,26.2,2.0,6.9
섬진강,2022-08-11,35.6437,20.456,14.326,101.7955,0.2184,466.0,429.0,6.7,429.0,0.965,23.9,1.2,2.0
섬진강,2022-08-12,2.0098,48.631,5.928,105.485,0.22640000000000002,466.0,429.0,6.7,429.0,0.858,26.3,0.9,5.5
섬진강,2022-08-13,17.3138,35.433,10.361,107.6513,0.231,466.0,429.0,6.7,429.0,0.908,24.8,1.1,2.9
섬진강,2022-08-14,0.0,45.143,10.85,110.6142,0.2374,466.0,429.0,6.7,429.0,0.8240000000000001,26.8,1.7,2.9
섬진강,2022-08-15,0.0,26.951,10.919,111.9994,0.2403,466.0,429.0,6.7,429.0,0.77,27.3,2.9,2.3
섬진강,2022-08-16,26.046,53.23,10.556,115.6864,0.2483,466.0,429.0,6.7,429.0,0.9209999999999999,24.7,1.3,4.6
섬진강,2022-08-17,0.0,53.018,11.749,119.252,0.2559,466.0,429.0,6.7,429.0,0.861,23.8,1.0,2.6
섬진강,2022-08-18,0.0,30.092,19.25,120.1888,0.2579,466.0,429.0,6.7,429.0,0.7959999999999999,23.5,0.8,9.0
섬진강,2022-08-19,0.0,19.857,23.274,119.8936,0.25730000000000003,466.0,429.0,6.7,429.0,0.846,25.2,1.5,1.8
섬진강,2022-08-20,15.6327,22.136,23.355,119.7882,0.2571,466.0,429.0,6.7,429.0,0.908,25.2,1.1,1.8
섬진강,2022-08-21,0.0,31.541,23.36,120.4951,0.2586,466.0,429.0,6.7,429.0,0.813,25.7,0.8,8.6
섬진강,2022-08-22,0.0,19.205,23.36,120.136,0.25780000000000003,466.0,429.0,6.7,429.0,0.8240000000000001,25.4,0.9,6.4
섬진강,2022-08-23,6.0024,14.008,21.321,119.5042,0.2564,466.0,429.0,6.7,429.0,0.925,24.0,0.9,2.7
섬진강,2022-08-24,4.0988,14.581,19.807,119.0527,0.2555,466.0,429.0,6.7,429.0,0.895,22.8,0.8,1.4
섬진강,2022-08-25,0.0,12.567,23.064,118.1457,0.2535,466.0,429.0,6.7,429.0,0.763,22.1,0.9,4.2
섬진강,2022-08-26,0.0,11.724,26.203,116.8947,0.25079999999999997,466.0,429.0,6.7,429.0,0.748,21.4,1.0,11.2
섬진강,2022-08-27,0.0,9.408,26.607,115.4087,0.2477,466.0,429.0,6.7,429.0,0.761,19.6,0.9,6.6
섬진강,2022-08-28,0.0,7.638,25.402,113.8739,0.2444,466.0,429.0,6.7,429.0,0.743,19.3,0.8,8.8
섬진강,2022-08-29,0.0,7.247,25.441,112.302,0.24100000000000002,466.0,429.0,6.7,429.0,0.86,19.1,0.5,6.2
섬진강,2022-08-30,1.9283,7.981,24.389,110.8843,0.2379,466.0,429.0,6.7,429.0,0.893,22.2,1.2,6.8
섬진강,2022-08-31,6.0004,8.131,22.219,109.6671,0.2353,466.0,429.0,6.7,429.0,0.91,21.0,0.8,0.7
섬진강,2022-11-01,0.0,1.017,5.439,91.9636,0.1973,466.0,429.0,6.7,429.0,0.81,12.4,0.9,7.7
섬진강,2022-11-02,0.0,1.688,5.176,91.6622,0.1967,466.0,429.0,6.7,429.0,0.745,10.2,0.7,6.8
섬진강,2022-11-03,0.0,0.0,5.542,91.176,0.1957,466.0,429.0,6.7,429.0,0.665,9.2,0.9,7.0
섬진강,2022-11-04,0.0,0.811,5.401,90.7795,0.1948,466.0,429.0,6.7,429.0,0.531,6.1,1.2,8.8
섬진강,2022-11-05,0.0,1.42,5.388,90.4367,0.1941,466.0,429.0,6.7,429.0,0.663,4.5,0.8,9.1
섬진강,2022-11-06,0.0,0.878,5.414,90.0422,0.1932,466.0,429.0,6.7,429.0,0.75,5.9,0.6,8.6
섬진강,2022-11-07,0.0,0.945,5.397,89.6575,0.192,466.0,429.0,6.7,429.0,0.654,8.0,0.5,8.3
섬진강,2022-11-08,0.0,1.149,5.387,89.2913,0.1916,466.0,429.0,6.7,429.0,0.7340000000000001,8.2,0.6,8.2
섬진강,2022-11-09,0.0,0.84,5.369,88.9,0.1908,466.0,429.0,6.7,429.0,0.715,8.7,0.5,6.6
섬진강,2022-11-10,0.0,0.043,5.361,88.4406,0.1898,466.0,429.0,6.7,429.0,0.66,10.1,0.5,8.2
섬진강,2022-11-11,0.0,2.14,5.342,88.1639,0.18920000000000003,466.0,429.0,6.7,429.0,0.708,10.4,0.2,9.76
섬진강,2022-11-12,20.1094,2.37,5.316,87.9093,0.189,466.0,429.0,6.7,429.0,0.813,15.2,1.7,3.6
섬진강,2022-11-13,21.3984,9.172,5.326,88.2417,0.1894,466.0,429.0,6.7,429.0,0.858,10.0,1.6,2.6
섬진강,2022-11-14,0.0,5.835,1.428,88.6224,0.19,466.0,429.0,6.7,429.0,0.8029999999999999,8.7,1.0,2.7
섬진강,2022-11-15,0.0,4.44,1.428,88.8827,0.1907,466.0,429.0,6.7,429.0,0.7809999999999999,6.0,0.7,4.8
섬진강,2022-11-16,1.4079,3.737,1.424,89.0825,0.19100000000000003,466.0,429.0,6.7,429.0,0.8079999999999999,7.1,0.7,5.0
섬진강,2022-11-17,0.0,3.503,3.402,89.0912,0.1912,466.0,429.0,6.7,429.0,0.73,7.1,0.5,7.9
섬진강,2022-11-18,0.0,3.269,5.351,88.9113,0.1908,466.0,429.0,6.7,429.0,0.68,7.4,0.4,8.1
섬진강,2022-11-19,0.0,2.095,5.338,88.6311,0.1902,466.0,429.0,6.7,429.0,0.7190000000000001,8.4,0.5,5.4
섬진강,2022-11-20,0.0,3.04,5.345,88.4319,0.1898,466.0,429.0,6.7,429.0,0.7590000000000001,10.7,0.4,2.6
섬진강,2022-11-21,0.0,1.234,5.335,88.0776,0.189,466.0,429.0,6.7,429.0,0.7809999999999999,8.8,0.4,3.5
섬진강,2022-11-22,1.0001,2.26,5.354,87.8102,0.1884,466.0,429.0,6.7,429.0,0.856,10.4,0.3,3.2
섬진강,2022-11-23,0.3178,1.826,5.312,87.509,0.188,466.0,429.0,6.7,429.0,0.833,10.1,1.1,4.5
섬진강,2022-11-24,0.0,2.313,5.295,87.2514,0.1872,466.0,429.0,6.7,429.0,0.789,6.3,0.5,4.0
섬진강,2022-11-25,0.0,0.938,5.301,86.8744,0.1864,466.0,429.0,6.7,429.0,0.693,6.9,0.7,7.4
섬진강,2022-11-26,0.0,1.356,5.293,86.5343,0.1857,466.0,429.0,6.7,429.0,0.675,7.9,1.1,7.6
섬진강,2022-11-27,0.0,1.915,5.29,86.2427,0.18510000000000001,466.0,429.0,6.7,429.0,0.643,5.2,0.6,7.0
섬진강,2022-11-28,7.5456,2.568,5.267,86.0095,0.18460000000000001,466.0,429.0,6.7,429.0,0.881,11.5,0.8,0.5
섬진강,2022-11-29,20.5734,7.329,3.319,86.356,0.18530000000000002,466.0,429.0,6.7,429.0,0.696,10.0,1.8,3.2
섬진강,2022-11-30,0.0,3.734,1.394,86.5582,0.1857,466.0,429.0,6.7,429.0,0.556,-2.0,2.1,5.1
섬진강,2022-12-01,0.0,5.57,1.217,86.9343,0.18660000000000002,466.0,429.0,6.7,429.0,0.47600000000000003,-2.1,1.6,6.5
섬진강,2022-12-02,0.0,3.862,0.986,87.1828,0.18710000000000002,466.0,429.0,6.7,429.0,0.684,-1.5,0.6,7.9
섬진강,2022-12-03,0.0,4.211,4.906,87.1227,0.187,466.0,429.0,6.7,429.0,0.763,3.5,0.7,2.3
섬진강,2022-12-04,0.0,2.855,4.937,86.9429,0.18660000000000002,466.0,429.0,6.7,429.0,0.478,0.5,1.4,3.8
섬진강,2022-12-05,0.0,1.644,5.108,86.6436,0.1859,466.0,429.0,6.7,429.0,0.436,-1.5,1.2,4.7
섬진강,2022-12-06,0.0,2.503,5.959,86.3449,0.18530000000000002,466.0,429.0,6.7,429.0,0.718,-0.4,1.0,4.1
