,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,avg_hmd,avg_tmr,avg_wv,snsn_sum,valid_rsvwt_cpcty_qy
19292,용담,20200227,0.0,4355856.0,1331769.5999999999,738.49,90.6,73.5,5.3,0.7,7.1,672.52
19293,용담,20200228,4.246,3015100.8,1331856.0,740.173,90.8,92.9,3.6,0.6,3.64,672.52
19294,용담,20200229,0.0,2681078.4,1332892.8,741.522,91.0,86.6,5.6,0.7,4.0,672.52
19295,용담,20201101,7.8053,464140.8,1324598.4,569.117,69.8,93.1,11.3,0.7,3.03,672.52
19296,용담,20201102,0.0,447897.60000000003,1307577.6,568.257,69.7,74.9,9.5,0.8,6.3,672.52
19297,용담,20201103,0.0,0.0,1347667.2,566.826,69.6,59.9,5.5,1.8,7.0,672.52
19298,용담,20201104,0.0,175132.80000000002,1318377.6,565.683,69.4,65.1,2.6,0.9,9.1,672.52
19299,용담,20201105,0.0,190339.19999999998,1332201.6,564.541,69.3,66.3,6.6,0.5,7.2,672.52
19300,용담,20201106,0.0,192499.2,1332979.2000000002,563.4,69.1,76.9,11.1,0.5,4.07,672.52
19301,용담,20201107,0.0,194400.0,1333497.5999999999,562.261,69.0,73.5,11.4,1.1,6.6,672.52
19302,용담,20201108,0.0,196732.80000000002,1334448.0,561.123,68.9,56.0,7.9,1.7,9.0,672.52
19303,용담,20201109,0.0,196300.8,1332547.2,559.987,68.7,54.8,5.8,1.0,9.2,672.52
19304,용담,20201110,0.0,205891.2,1340755.2,558.852,68.6,59.1,6.9,1.0,9.3,672.52
19305,용담,20201111,0.0,205200.0,1338681.6,557.719,68.4,66.8,5.8,0.5,9.3,672.52
19306,용담,20201112,0.0,205977.59999999998,1337990.4000000001,556.587,68.3,67.6,6.8,0.5,9.3,672.52
19307,용담,20201113,0.0,207964.8,1338595.2,555.456,68.2,79.1,7.3,0.6,9.1,672.52
19308,용담,20201114,0.0,212112.0,1341360.0,554.327,68.0,77.9,8.3,0.5,6.2,672.52
19309,용담,20201115,0.0,206063.99999999997,1333929.6,553.199,67.9,78.9,9.0,0.6,8.0,672.52
19310,용담,20201116,0.0,207791.99999999997,1334188.8,552.073,67.7,80.0,8.6,0.4,5.7,672.52
19311,용담,20201117,4.6983,493344.0,1337212.8,551.229,67.6,90.1,12.0,0.5,1.9,672.52
19312,용담,20201118,2.5956,495072.00000000006,1338163.2,550.386,67.5,97.0,14.7,0.6,0.4,672.52
19313,용담,20201119,55.8213,4434220.8,1338940.8,553.481,67.9,83.8,16.4,2.7,0.4,672.52
19314,용담,20201120,0.0,1621036.8,1339113.6,553.763,68.0,78.0,6.5,2.0,2.74,672.52
19315,용담,20201121,0.0,776217.6,1339977.6,553.199,67.9,71.1,7.8,1.0,9.0,672.52
19316,용담,20201122,1.75,775353.6,1338768.0,552.636,67.8,84.8,7.3,1.3,2.49,672.52
19317,용담,20201123,0.0,210211.19999999998,1335916.8,551.51,67.7,67.0,3.2,1.2,7.5,672.52
19318,용담,20201124,0.0,491183.99999999994,1334534.4,550.667,67.6,61.8,3.6,0.8,6.7,672.52
19319,용담,20201125,0.0,209519.99999999997,1332806.4,549.543,67.4,72.3,3.1,0.8,9.0,672.52
19320,용담,20201126,0.0,490406.4,1331942.4000000001,548.702,67.3,67.1,5.2,0.7,6.7,672.52
19321,용담,20201127,0.0,213408.00000000003,1334188.8,547.581,67.2,65.5,5.0,1.7,0.6,672.52
19322,용담,20201128,0.0,215395.19999999998,1334793.6,546.462,67.1,54.0,2.6,1.7,8.5,672.52
19323,용담,20201129,0.0,495763.2,1334361.6,545.623,67.0,70.9,1.8,0.9,0.6,672.52
19324,용담,20201130,0.0,216432.0,1333324.8,544.506,66.8,73.1,0.3,1.0,9.0,672.52
19325,용담,20201001,0.0,443923.2,1332460.8,600.587,73.7,80.6,18.3,0.8,4.0,672.52
19326,용담,20201002,0.0,441936.0,1329696.0,599.699,73.6,78.3,19.2,1.0,7.7,672.52
19327,용담,20201003,1.4373,736473.6,1327881.6,599.108,73.5,88.8,18.9,0.7,0.5,672.52
19328,용담,20201004,1.0733,733881.6,1324944.0,598.517,73.4,80.5,17.6,1.2,5.49,672.52
19329,용담,20201005,0.0,146793.6,1327968.0,597.335,73.3,68.4,12.6,1.3,10.0,672.52
19330,용담,20201006,0.0,453772.8,1338768.0,596.45,73.2,73.9,12.2,0.9,8.7,672.52
19331,용담,20201007,0.0,450057.6,1334275.2,595.566,73.1,68.1,15.4,1.2,7.3,672.52
19332,용담,20201008,0.0,153187.19999999998,1330905.6,594.389,72.9,57.5,17.3,2.4,10.1,672.52
19333,용담,20201009,0.0,448848.0,1331251.2,593.506,72.8,62.0,16.5,2.1,10.2,672.52
19334,용담,20201010,0.0,445305.6,1326931.2,592.625,72.7,73.9,15.4,0.9,10.1,672.52
19335,용담,20201011,0.0,451612.80000000005,1332460.8,591.744,72.6,80.6,15.7,0.6,3.2,672.52
19336,용담,20201012,0.0,160012.80000000002,1333238.4,590.571,72.5,80.0,16.0,0.9,5.1,672.52
19337,용담,20201013,0.0,455155.19999999995,1334188.8,589.692,72.4,74.8,11.1,0.9,4.5,672.52
19338,용담,20201014,0.0,168998.4,1339804.8,588.521,72.2,82.3,10.2,0.7,2.8,672.52
19339,용담,20201015,0.0,168825.6,1338249.6,587.351,72.1,66.8,10.1,0.8,8.7,672.52
19340,용담,20201016,0.0,461376.0,1337558.4,586.475,72.0,81.6,9.4,0.5,6.64,672.52
19341,용담,20201017,0.0,169344.0,1336348.8,585.308,71.8,82.9,10.5,0.8,7.0,672.52
19342,용담,20201018,0.0,172108.8,1337731.2,584.143,71.7,78.4,9.6,0.8,7.6,672.52
19343,용담,20201019,0.0,464918.4,1338163.2,583.269,71.6,75.6,11.0,0.7,8.9,672.52
19344,용담,20201020,0.0,175132.80000000002,1338336.0,582.106,71.4,77.0,10.9,0.6,7.4,672.52
19345,용담,20201021,3.6298,466127.99999999994,1337558.4,581.235,71.3,89.5,11.0,0.6,5.24,672.52
19346,용담,20201022,0.2723,175305.6,1336003.2,580.074,71.2,79.9,12.2,1.2,0.3,672.52
19347,용담,20201023,0.0,175910.4,1335225.6,578.915,71.0,59.4,9.5,1.6,9.1,672.52
19348,용담,20201024,0.0,181958.4,1339891.2,577.757,70.9,62.4,7.8,1.5,9.3,672.52
19349,용담,20201025,0.0,180230.4,1336780.8,576.6,70.8,75.6,9.6,0.9,7.8,672.52
19350,용담,20201026,0.0,454291.2,1320796.8,575.734,70.6,79.1,9.6,0.7,7.0,672.52
19351,용담,20201027,0.0,178675.2,1332806.4,574.58,70.5,79.1,10.4,0.7,7.1,672.52
19352,용담,20201028,0.0,187919.99999999997,1340668.8,573.427,70.4,67.6,11.9,1.0,5.8,672.52
19353,용담,20201029,0.0,190425.6,1341792.0,572.276,70.2,64.9,7.4,0.9,8.6,672.52
19354,용담,20201030,0.0,180662.40000000002,1330560.0,571.126,70.1,71.5,8.2,0.8,9.2,672.52
19355,용담,20201031,0.0,181872.0,1330387.2,569.977,69.9,73.0,10.0,0.6,8.3,672.52
19356,용담,20200901,0.0,1590796.7999999998,2693174.4,533.14,65.4,78.5,25.9,1.3,5.9,672.52
19357,용담,20200902,45.2051,3338323.1999999997,3062880.0000000005,533.415,65.5,92.8,24.4,1.1,5.17,672.52
19358,용담,20200903,79.6838,58518547.2,8373196.800000001,583.56,71.6,80.4,22.7,3.2,3.7,672.52
19359,용담,20200904,0.1309,11132121.6,8217244.8,586.475,72.0,75.6,22.4,1.1,19.33,672.52
19360,용담,20200905,0.0,5846428.8,8470224.0,583.851,71.6,82.8,20.7,0.8,0.2,672.52
19361,용담,20200906,12.0607,4460572.8,8528025.6,579.784,71.1,89.6,20.2,0.9,0.2,672.52
19362,용담,20200907,53.3019,21633004.8,8498649.6,592.918,72.8,88.5,19.4,2.6,5.75,672.52
19363,용담,20200908,1.7166,16710451.2,6967382.4,602.661,74.0,74.0,23.5,2.2,9.5,672.52
19364,용담,20200909,17.3358,8097753.600000001,2445638.4,608.313,74.6,83.1,21.1,1.3,5.0,672.52
19365,용담,20200910,0.1531,7211548.8,2427926.4,613.097,75.2,87.3,21.1,0.7,4.8,672.52
19366,용담,20200911,4.3553,5138294.399999999,2437948.8,615.797,75.6,86.8,20.6,1.0,6.03,672.52
19367,용담,20200912,1.5185,3939580.8000000003,2436393.6,617.301,75.7,91.5,19.0,0.7,6.59,672.52
19368,용담,20200913,2.0305,3900960.0,2437171.1999999997,618.806,75.9,82.5,20.4,0.7,6.1,672.52
19369,용담,20200914,0.0,3517862.4,2435961.6,620.012,76.1,84.3,20.0,0.8,7.1,672.52
19370,용담,20200915,0.0,2439849.6,2439849.6,620.012,76.1,81.1,22.0,0.9,6.6,672.52
19371,용담,20200916,4.1282,2437862.4,2437862.4,620.012,76.1,91.8,21.4,0.7,0.4,672.52
19372,용담,20200917,0.7483,2364336.0,2364336.0,620.012,76.1,89.8,20.8,0.7,0.4,672.52
19373,용담,20200918,0.7843,1825718.4,2428790.4,619.409,76.0,79.0,19.2,1.0,5.0,672.52
19374,용담,20200919,0.8718,1821830.4,2424556.8000000003,618.806,75.9,80.1,18.2,1.3,8.7,672.52
19375,용담,20200920,0.1414,1521763.2,2425248.0,617.903,75.8,80.1,16.7,1.0,7.3,672.52
19376,용담,20200921,0.0,1532908.8,2435616.0,617.0,75.7,77.4,15.8,0.8,6.7,672.52
19377,용담,20200922,0.0,1279497.5999999999,2481840.0,615.797,75.6,78.0,16.6,1.2,6.1,672.52
19378,용담,20200923,0.0,864604.7999999999,2665612.8,613.996,75.3,77.1,17.3,1.3,3.2,672.52
19379,용담,20200924,0.0,869616.0,2667600.0,612.199,75.1,75.6,18.7,1.3,7.3,672.52
19380,용담,20200925,0.0,1172793.6,2668723.2,610.703,74.9,80.1,18.6,0.9,4.6,672.52
19381,용담,20200926,0.0,877392.0,2669673.6,608.91,74.7,77.1,17.5,1.1,6.9,672.52
19382,용담,20200927,0.0,882662.3999999999,2671920.0,607.121,74.5,77.0,17.0,0.8,8.7,672.52
19383,용담,20200928,0.0,892857.6,2679004.8000000003,605.335,74.3,78.0,15.8,0.8,8.8,672.52
19384,용담,20200929,0.0,592617.6,2672524.8,603.255,74.0,78.9,15.8,0.8,6.2,672.52
19385,용담,20200930,0.0,895708.8,2675203.2,601.475,73.8,81.9,16.8,0.7,7.0,672.52
19386,용담,20200801,5.7887,12664425.600000001,3908044.8,744.223,91.3,85.9,25.6,0.9,2.6,672.52
19387,용담,20200802,0.9255,7647350.399999999,3923942.4,747.946,91.8,74.4,28.0,1.9,2.6,672.52
19388,용담,20200803,0.0,5200416.0,9937382.4,743.209,91.2,75.8,27.6,1.8,0.9,672.52
19389,용담,20200804,0.0,4365100.8,14120006.399999999,733.454,90.0,79.6,27.5,1.3,4.5,672.52
19390,용담,20200805,18.4325,6484320.0,18822499.2,721.116,88.5,87.3,26.2,1.5,1.2,672.52
19391,용담,20200806,45.6941,18311702.4,25593580.799999997,713.834,87.6,87.5,26.1,2.2,0.2,672.52
19392,용담,20200807,170.2929,120177648.0,37633075.199999996,796.379,97.7,98.4,23.1,0.7,2.59,672.52
19393,용담,20200808,207.5216,187510896.0,177581030.39999998,806.309,98.9,98.9,23.1,0.9,2.27,672.52
19394,용담,20200809,12.1647,38441952.0,158385196.8,686.365,84.2,77.1,27.0,2.6,3.4,672.52
19395,용담,20200810,56.1927,23913359.999999996,128462976.0,581.816,71.4,92.9,25.2,1.0,0.5,672.52
19396,용담,20200811,36.6445,40209264.0,71639251.2,550.386,67.5,93.8,25.3,1.0,0.4,672.52
19397,용담,20200812,4.1481,26827804.8,36883036.8,540.33,66.3,88.5,26.9,0.7,0.5,672.52
19398,용담,20200813,0.0,11094624.0,14420937.6,537.004,65.9,83.0,27.7,1.1,5.3,672.52
19399,용담,20200814,1.2543,7014729.6,3688416.0,540.33,66.3,76.6,28.5,1.7,7.7,672.52
19400,용담,20200815,0.0,4824316.800000001,3712694.4,541.442,66.4,75.3,28.9,1.6,9.4,672.52
19401,용담,20200816,0.0,3708028.8000000003,3708028.8000000003,541.442,66.4,80.6,27.1,1.1,10.1,672.52
19402,용담,20200817,0.0,3150230.4,3706214.4,540.886,66.4,81.4,26.8,0.8,7.0,672.52
19403,용담,20200818,0.0,2479766.4,3590611.2,539.775,66.2,80.5,27.1,0.9,9.4,672.52
19404,용담,20200819,0.0,1843430.4,2675635.2,538.943,66.1,79.5,26.8,1.0,9.4,672.52
19405,용담,20200820,0.0,1858809.5999999999,2690236.8,538.111,66.0,78.4,27.0,0.8,8.6,672.52
19406,용담,20200821,0.0,1581724.7999999998,2689113.6,537.004,65.9,79.5,26.7,0.8,7.8,672.52
19407,용담,20200822,6.4228,1584316.8,2690236.8,535.898,65.8,89.5,24.4,0.9,1.0,672.52
19408,용담,20200823,0.0,1583711.9999999998,2688249.6,534.794,65.6,80.8,25.7,1.0,7.8,672.52
19409,용담,20200824,0.0,1587168.0,2690236.8,533.691,65.5,77.8,26.9,0.9,8.6,672.52
19410,용담,20200825,0.116,1312934.4,2689804.8000000003,532.314,65.3,77.5,27.6,1.0,7.0,672.52
19411,용담,20200826,25.7437,1943654.4,2768688.0,531.489,65.2,77.9,27.5,2.3,3.1,672.52
19412,용담,20200827,5.2873,4260038.399999999,3159820.8000000003,532.589,65.4,76.0,28.4,2.4,5.9,672.52
19413,용담,20200828,13.1642,3798921.6,2697235.2,533.691,65.5,84.1,27.2,1.3,7.3,672.52
19414,용담,20200829,9.1467,3524083.1999999997,2696889.6,534.518,65.6,88.0,26.7,1.2,2.3,672.52
19415,용담,20200830,6.1098,2969568.0,2693692.8,534.794,65.6,88.9,26.6,0.8,4.7,672.52
19416,용담,20200831,0.0,2143411.2,2695161.6,534.242,65.6,80.4,26.3,1.5,4.7,672.52
19417,용담,20200601,0.2945,879206.4,2753222.4,603.552,74.1,64.0,19.9,1.7,9.7,672.52
19418,용담,20200602,0.0,581644.8,2658009.6,601.475,73.8,64.8,18.2,1.1,2.7,672.52
19419,용담,20200603,0.0,568684.7999999999,2640816.0,599.403,73.6,72.9,22.4,1.1,7.4,672.52
19420,용담,20200604,0.0,592617.6,2660515.1999999997,597.335,73.3,65.0,25.3,1.7,11.6,672.52
19421,용담,20200605,0.0,295833.6,2654035.2,594.977,73.0,68.6,25.3,1.5,8.1,672.52
19422,용담,20200606,23.9584,2077142.4000000001,2665785.6,594.389,72.9,77.8,23.4,1.3,7.2,672.52
19423,용담,20200607,0.2668,1484265.5999999999,2660601.6,593.212,72.8,76.3,22.9,1.1,7.6,672.52
19424,용담,20200608,0.0,901411.2,2663280.0,591.45,72.6,70.6,24.4,0.9,12.1,672.52
19425,용담,20200609,0.0,611280.0,2662848.0,589.399,72.3,61.0,26.1,1.1,11.3,672.52
19426,용담,20200610,14.4654,909532.7999999999,2664662.4,587.644,72.1,76.5,24.3,1.0,6.9,672.52
19427,용담,20200611,21.3581,2947881.6,2655590.4,587.936,72.1,82.3,24.1,0.8,5.3,672.52
19428,용담,20200612,15.7613,1490400.0,2659132.8000000003,586.767,72.0,90.0,23.5,0.7,0.2,672.52
19429,용담,20200613,12.7148,2948918.4,2656886.4,587.059,72.0,87.1,23.8,1.2,3.5,672.52
19430,용담,20200614,79.3824,29283984.0,2646604.8000000003,613.697,75.3,84.3,23.0,1.2,3.8,672.52
19431,용담,20200615,0.0,7454937.600000001,2646777.6,618.505,75.9,67.1,22.3,1.3,11.1,672.52
19432,용담,20200616,0.0,3250195.2,2647641.5999999996,619.107,76.0,72.1,22.5,1.0,10.1,672.52
19433,용담,20200617,0.2601,2351980.8000000003,2653257.6,618.806,75.9,77.8,21.8,0.9,1.1,672.52
19434,용담,20200618,9.724,2047507.2,2649888.0,618.204,75.9,88.3,19.2,1.0,8.03,672.52
19435,용담,20200619,0.4456,1748822.4,2651788.8,617.301,75.7,71.4,22.5,1.2,10.3,672.52
19436,용담,20200620,1.8065,1449446.4,2652134.4,616.098,75.6,78.6,23.3,1.0,7.5,672.52
19437,용담,20200621,0.1351,1153094.4,2654553.6,614.596,75.4,70.9,24.6,1.1,9.9,672.52
19438,용담,20200622,0.0,1231113.6,2730499.2,613.097,75.2,69.4,25.5,1.1,10.9,672.52
19439,용담,20200623,0.0,851212.8,2647641.5999999996,611.301,75.0,71.5,25.6,1.0,6.3,672.52
19440,용담,20200624,3.9781,870825.6000000001,2664144.0,609.507,74.8,83.1,22.0,1.1,5.19,672.52
19441,용담,20200625,1.9058,1159488.0,2651616.0,608.015,74.6,91.4,21.6,1.0,4.88,672.52
19442,용담,20200626,0.9877,959385.6,2747088.0,606.228,74.4,78.8,22.3,1.4,5.6,672.52
19443,용담,20200627,0.0,1777334.4000000001,2670019.1999999997,605.335,74.3,78.6,22.9,0.7,3.6,672.52
19444,용담,20200628,0.0,1185148.8,2671228.8000000003,603.849,74.1,77.5,23.8,1.1,9.3,672.52
19445,용담,20200629,32.4035,2078438.4000000001,2672265.6,603.255,74.0,90.6,21.1,1.4,0.1,672.52
19446,용담,20200630,10.2802,3560371.1999999997,2669500.8,604.146,74.1,90.5,20.2,1.8,1.6,672.52
19447,용담,20200501,0.0,493776.0,2671747.1999999997,653.699,80.2,64.3,21.5,1.4,11.7,672.52
19448,용담,20200502,0.0,809827.2,2673388.8,651.836,80.0,65.6,21.0,1.1,2.2,672.52
19449,용담,20200503,9.2471,1118016.0,2668723.2,650.285,79.8,86.0,18.4,0.8,0.6,672.52
19450,용담,20200504,0.0,1124668.8,2673302.4,648.737,79.6,78.5,19.3,1.4,6.9,672.52
19451,용담,20200505,2.7848,817516.7999999999,2673129.6,646.881,79.4,90.6,15.3,0.8,2.6,672.52
19452,용담,20200506,0.0,820022.4,2672611.2,645.028,79.1,58.6,19.8,1.2,11.3,672.52
19453,용담,20200507,0.0,517190.39999999997,2674771.1999999997,642.871,78.9,39.9,18.1,2.1,11.3,672.52
19454,용담,20200508,6.671,829526.4,2675635.2,641.025,78.7,54.5,16.8,1.4,8.0,672.52
19455,용담,20200509,17.14,2024870.4,2639606.4,640.41,78.6,90.0,16.4,1.6,0.1,672.52
19456,용담,20200510,0.3062,1422403.2000000002,2650838.4,639.181,78.4,84.5,14.7,1.6,0.9,672.52
19457,용담,20200511,0.0,1130025.6,2663625.6,637.648,78.2,60.0,17.5,1.5,10.0,672.52
19458,용담,20200512,0.0,1133049.6,2664576.0,636.116,78.1,62.0,16.0,2.7,11.5,672.52
19459,용담,20200513,0.0,823737.6000000001,2658787.2,634.281,77.8,57.9,14.2,1.5,11.8,672.52
19460,용담,20200514,0.0,828316.7999999999,2660342.4,632.449,77.6,52.6,18.6,0.8,7.4,672.52
19461,용담,20200515,11.2107,1428364.8,2647987.2,631.23,77.5,89.8,15.5,0.9,3.34,672.52
19462,용담,20200516,0.0,1127088.0,2649801.6,629.707,77.3,86.0,18.0,1.3,2.9,672.52
19463,용담,20200517,0.0,823564.8,2647987.2,627.882,77.0,73.0,21.1,1.1,10.1,672.52
19464,용담,20200518,14.249,1433289.5999999999,2647900.8,626.668,76.9,76.9,19.6,1.9,8.0,672.52
19465,용담,20200519,5.8557,1737849.6,2647900.8,625.758,76.8,86.5,12.9,1.3,0.7,672.52
19466,용담,20200520,0.1351,2043446.4,2649715.1999999997,625.152,76.7,76.4,13.3,1.0,4.9,672.52
19467,용담,20200521,0.0,1131408.0,2645654.4,623.637,76.5,76.1,15.9,0.9,8.4,672.52
19468,용담,20200522,0.116,1441584.0,2651443.1999999997,622.427,76.4,75.1,18.2,1.1,6.6,672.52
19469,용담,20200523,0.0,838512.0,2650752.0,620.615,76.2,71.9,19.1,1.1,12.0,672.52
19470,용담,20200524,2.3692,1142467.2,2650320.0,619.107,76.0,82.1,18.3,1.3,4.8,672.52
19471,용담,20200525,0.0,844041.6,2650665.6,617.301,75.7,81.8,16.8,0.9,4.3,672.52
19472,용담,20200526,0.0,848879.9999999999,2652480.0,615.497,75.5,73.4,18.5,1.2,7.3,672.52
19473,용담,20200527,0.2945,555465.6,2655763.2,613.397,75.3,67.1,18.1,1.3,11.7,672.52
19474,용담,20200528,0.0,559267.2,2655417.6,611.301,75.0,70.0,17.8,1.3,10.1,672.52
19475,용담,20200529,0.0,862358.4,2655676.8,609.507,74.8,64.0,19.9,0.9,10.6,672.52
19476,용담,20200530,0.0,569030.4,2657404.8000000003,607.419,74.5,61.5,20.7,1.0,7.0,672.52
19477,용담,20200531,0.0,572400.0,2656540.8,605.335,74.3,67.5,20.0,1.0,1.6,672.52
19478,용담,20200701,1.602,3265488.0,2671142.4,604.74,74.2,81.5,20.3,1.2,3.0,672.52
19479,용담,20200702,6.0475,2692310.4,2692310.4,604.74,74.2,79.9,21.9,1.0,5.1,672.52
19480,용담,20200703,6.9134,2387145.6,2684361.6,604.443,74.2,81.9,20.7,1.2,8.78,672.52
19481,용담,20200704,1.1131,2073772.7999999998,2667945.6,603.849,74.1,87.9,19.8,0.7,0.1,672.52
19482,용담,20200705,0.2469,1481846.4,2669155.2,602.661,74.0,83.1,21.9,0.7,1.6,672.52
19483,용담,20200706,23.9407,6235747.2,2669587.2,606.228,74.4,88.5,22.4,0.8,2.2,672.52
19484,용담,20200707,0.2723,8038310.4,2665958.4000000004,611.6,75.0,85.0,24.0,1.0,6.3,672.52
19485,용담,20200708,0.0,2965680.0000000005,2666390.4,611.899,75.1,78.0,24.4,0.9,6.0,672.52
19486,용담,20200709,0.0,1769904.0,2667513.6,611.002,75.0,74.8,25.5,1.4,7.9,672.52
19487,용담,20200710,22.7279,3565296.0,2667686.4,611.899,75.1,85.1,24.4,1.3,3.1,672.52
19488,용담,20200711,0.0,2366928.0,2666217.6,611.6,75.0,78.8,25.3,1.0,3.5,672.52
19489,용담,20200712,61.9329,6262012.800000001,2665094.4,615.197,75.5,90.4,21.2,1.3,6.11,672.52
19490,용담,20200713,113.2126,93176956.8,2439936.0,705.934,86.6,96.0,18.5,1.8,4.41,672.52
19491,용담,20200714,8.0098,18083606.4,8531827.200000001,715.486,87.8,95.5,19.1,0.8,8.87,672.52
19492,용담,20200715,8.2069,12110774.399999999,18376156.8,709.22,87.0,93.4,19.9,0.6,0.3,672.52
19493,용담,20200716,0.9521,8551958.4,20348582.4,697.424,85.6,82.5,22.2,0.8,7.8,672.52
19494,용담,20200717,0.0,5631465.600000001,18957369.599999998,684.098,83.9,80.6,23.6,0.8,6.9,672.52
19495,용담,20200718,0.0,3302467.1999999997,2654899.2,684.745,84.0,76.5,23.9,1.1,4.1,672.52
19496,용담,20200719,0.1414,2980713.6,2656886.4,685.069,84.1,77.4,25.8,1.7,3.4,672.52
19497,용담,20200720,28.6812,7521465.600000001,2655936.0,689.935,84.7,83.9,24.8,2.1,5.66,672.52
19498,용담,20200721,3.2356,4829500.8,13900636.8,680.864,83.5,77.1,25.1,0.9,8.1,672.52
19499,용담,20200722,72.2207,29188339.2,25630387.200000003,684.421,84.0,95.5,22.4,0.6,5.52,672.52
19500,용담,20200723,44.242,24638428.799999997,25609478.400000002,683.45,83.9,96.1,21.4,1.3,4.08,672.52
19501,용담,20200724,21.4995,30117139.2,25905225.6,687.662,84.4,93.5,21.3,1.1,8.95,672.52
19502,용담,20200725,4.2896,15201734.4,11954563.2,690.91,84.8,93.5,22.0,0.7,9.43,672.52
19503,용담,20200726,3.3896,9284025.6,14152406.399999999,686.041,84.2,93.4,23.0,0.6,0.7,672.52
19504,용담,20200727,6.8328,6582643.2,25282972.8,667.341,81.9,88.6,23.4,0.9,10.24,672.52
19505,용담,20200728,35.4504,10971936.0,25545456.0,652.767,80.1,94.6,23.3,0.8,8.77,672.52
19506,용담,20200729,55.3162,46091462.4,25733894.4,673.125,82.6,96.1,24.2,0.8,5.88,672.52
19507,용담,20200730,95.3308,80287286.39999999,25641446.400000002,727.771,89.3,93.8,24.0,1.2,1.0,672.52
19508,용담,20200731,15.9221,27238118.4,19542556.8,735.466,90.2,90.6,25.5,0.6,1.3,672.52
19509,용담,20200301,0.0,2005516.8,1330819.2,742.196,91.1,82.8,5.8,1.3,4.6,672.52
19510,용담,20200302,0.0,1671062.4000000001,1333584.0,742.534,91.1,57.5,4.9,2.0,10.0,672.52
19511,용담,20200303,0.0,1669248.0,1331683.2,742.871,91.2,66.9,6.6,1.2,7.5,672.52
19512,용담,20200304,0.0,1332028.8,1332028.8,742.871,91.2,60.9,3.3,2.9,6.9,672.52
19513,용담,20200305,0.0,996278.4,1333843.2,742.534,91.1,56.3,2.1,1.7,10.4,672.52
19514,용담,20200306,0.0,1332115.2,1332115.2,742.534,91.1,58.0,3.2,0.8,10.7,672.52
19515,용담,20200307,4.1965,992736.0,1330214.4000000001,742.196,91.1,74.3,3.9,0.7,0.3,672.52
19516,용담,20200308,0.1351,1331424.0,1331424.0,742.196,91.1,73.0,7.2,0.8,7.4,672.52
19517,용담,20200309,1.8578,883526.4,1220918.4,741.859,91.0,76.8,7.7,0.6,2.6,672.52
19518,용담,20200310,11.1424,1668556.8,1331164.8,742.196,91.1,86.3,6.3,1.9,2.5,672.52
19519,용담,20200311,0.2559,1668297.6,1330819.2,742.534,91.1,52.1,3.8,2.1,10.8,672.52
19520,용담,20200312,0.0,1213747.2,1888617.6,741.859,91.0,56.3,5.7,1.1,10.4,672.52
19521,용담,20200313,0.0,983836.8,2669328.0,740.173,90.8,52.3,5.3,1.4,7.2,672.52
19522,용담,20200314,0.0,986428.7999999999,2669673.6,738.49,90.6,51.5,4.2,1.9,10.7,672.52
19523,용담,20200315,0.289,987638.3999999999,2668550.4,736.809,90.4,53.5,4.8,3.1,4.9,672.52
19524,용담,20200316,0.0,990316.7999999999,2668982.4,735.131,90.2,52.8,3.1,1.3,10.5,672.52
19525,용담,20200317,0.0,993167.9999999999,2669673.6,733.454,90.0,68.4,6.4,1.7,6.7,672.52
19526,용담,20200318,0.0,984009.6,2658268.8,731.78,89.8,58.9,8.4,0.8,8.9,672.52
19527,용담,20200319,0.0,662774.4,2668982.4,729.774,89.5,49.9,9.9,4.0,6.3,672.52
19528,용담,20200320,0.0,1001462.3999999999,2670883.2,728.104,89.3,47.5,7.8,1.7,10.6,672.52
19529,용담,20200321,0.0,671500.8,2672006.4,726.104,89.1,52.8,13.9,1.7,9.8,672.52
19530,용담,20200322,0.0,1004745.6,2669500.8,724.439,88.9,46.1,12.9,1.6,10.8,672.52
19531,용담,20200323,0.0,674092.7999999999,2668982.4,722.444,88.6,55.5,8.4,1.5,11.3,672.52
19532,용담,20200324,0.0,1012608.0,2672697.6,720.784,88.4,59.5,9.0,0.9,10.7,672.52
19533,용담,20200325,0.0,681350.4,2670710.4,718.795,88.2,55.3,12.1,0.8,10.8,672.52
19534,용담,20200326,1.9227,643161.6,2629584.0,716.808,88.0,79.4,12.6,0.7,5.28,672.52
19535,용담,20200327,16.2914,2007763.2,2669241.5999999996,716.147,87.9,92.1,10.3,1.3,0.8,672.52
19536,용담,20200328,0.0,1346976.0,2668982.4,714.825,87.7,59.6,5.8,0.9,3.2,672.52
19537,용담,20200329,0.0,1016928.0,2667686.4,713.174,87.5,57.0,7.3,1.1,8.9,672.52
19538,용담,20200330,0.0,1018569.6,2667340.8,711.525,87.3,58.3,10.7,1.0,10.4,672.52
19539,용담,20200331,0.0,1021248.0,2668118.4,709.878,87.1,55.9,11.5,0.9,10.5,672.52
19540,용담,20191101,0.0,270172.8,1283990.4000000001,743.547,91.2,75.3,11.6,0.8,8.42,672.52
19541,용담,20191102,0.0,609033.6,1284422.4,742.871,91.2,80.6,10.3,0.6,6.43,672.52
19542,용담,20191103,0.0,606614.4,1281657.5999999999,742.196,91.1,73.3,12.2,0.8,7.71,672.52
