dam_nm,obsr_de,rain_qy_mms,inflow_qy_mms,tot_dcwtr_qy_mms,rsvwt_qy_mms,dam_rsvwt_rt_mms,avg_hmd_mms,avg_tmr_mms,avg_wv_mms,snsn_sum_mms,valid_rsvwt_cpcty_qy_mms
보령,20190603,0,0,4.38E-08,0.019936542,0.416582406,0.616513761,0.327586207,0.536842105,0.063452915,0.048254096
부안,20190603,0,0,1.04E-08,0.0121665,0.591506572,0.579816514,0.337568058,0.542105263,0.039237668,0.009414915
섬진강,20190603,0,9.71E-09,4.25E-07,0.100702689,0.527805865,0.630275229,0.333030853,0.521052632,0.062556054,0.218434531
주암(본),20190603,0,0,1.61E-07,0.096660843,0.516683519,0.758715596,0.33030853,0.531578947,0.0632287,0.177523218
주암(조),20190603,0,4.87E-08,1.03E-07,0.06960928,0.680485339,0.758715596,0.33030853,0.531578947,0.0632287,0.102076382
장흥,20190603,0,1.57E-09,5.10E-08,0.039030619,0.499494439,0.691743119,0.336660617,0.563157895,0.063004484,0.081355068
충주,20190604,0,1.40E-07,7.86E-07,0.415148975,0.369059656,0.614678899,0.356624319,0.552631579,0.05470852,0.941023952
횡성,20190604,0,0,4.80E-08,0.023022545,0.647118301,0.569724771,0.359346642,0.552631579,0.057623318,0.02949865
소양강,20190604,0,4.40E-08,9.21E-07,0.662042903,0.558139535,0.612844037,0.359346642,0.563157895,0.032735426,1
안동,20190604,0,2.86E-08,4.02E-07,0.290679757,0.569261881,0.588073394,0.362976407,0.536842105,0.037892377,0.521815825
임하,20190604,0,2.20E-08,3.00E-07,0.131140249,0.53892821,0.588073394,0.362976407,0.536842105,0.037892377,0.215777953
성덕,20190604,0,1.35E-10,1.06E-08,0.006033803,0.528816987,0.697247706,0.350272232,0.521052632,0.038116592,0.003676705
영주,20190604,0,1.39E-09,3.43E-09,1.28E-05,0,0.627522936,0.355716878,0.594736842,0.052242152,0.075723121
군위,20190604,0,0,1.22E-08,0.008039415,0.403437816,0.509174312,0.389292196,0.547368421,0.036098655,0.011805836
김천부항,20190604,0,1.21E-09,2.02E-08,0.010503501,0.473205258,0.530275229,0.35753176,0.584210526,0.039686099,0.013134125
보현산,20190604,0,4.06E-10,3.24E-09,0.002739252,0.303336704,0.522018349,0.379310345,0.552631579,0.056950673,0
합천,20190604,0,2.02E-08,1.39E-07,0.221007581,0.683518706,0.626605505,0.362976407,0.542105263,0.059192825,0.288036895
남강,20190604,0,1.09E-07,4.57E-07,0.061293457,0.484327604,0.725688073,0.349364791,0.526315789,0.039237668,0.149735405
밀양,20190604,0,7.33E-10,3.58E-08,0.019679996,0.653185035,0.647706422,0.364791289,0.531578947,0.057399103,0.027585914
용담,20190604,0,2.94E-08,2.43E-07,0.243035389,0.729019211,0.613761468,0.347549909,0.536842105,0.037892377,0.347820543
대청,20190604,0,8.36E-08,6.62E-07,0.38497334,0.630940344,0.555045872,0.368421053,0.536842105,0.039237668,0.410239517
보령,20190604,0,0,4.44E-08,0.019793373,0.413549039,0.67706422,0.332123412,0.531578947,0.062556054,0.048254096
부안,20190604,0,0,1.06E-08,0.012130501,0.589484328,0.691743119,0.341197822,0.568421053,0.038789238,0.009414915
섬진강,20190604,0,0,4.21E-07,0.099368648,0.520728008,0.651376147,0.345735027,0.542105263,0.062331839,0.218434531
주암(본),20190604,0,8.81E-09,1.59E-07,0.096212301,0.514661274,0.799082569,0.337568058,0.542105263,0.064349776,0.177523218
주암(조),20190604,0,4.37E-08,1.03E-07,0.069510799,0.679474216,0.799082569,0.337568058,0.542105263,0.064349776,0.102076382
장흥,20190604,0,7.86E-09,5.14E-08,0.038911036,0.497472194,0.743119266,0.345735027,0.568421053,0.060089686,0.081355068
충주,20190605,0,5.56E-08,7.86E-07,0.412996469,0.367037412,0.682568807,0.354809437,0.531578947,0.055605381,0.941023952
횡성,20190605,0,0,4.81E-08,0.022870687,0.643073812,0.619266055,0.364791289,0.542105263,0.057399103,0.02949865
소양강,20190605,0,8.73E-09,9.22E-07,0.65923579,0.555106168,0.651376147,0.36569873,0.547368421,0.030717489,1
안동,20190605,0,0,3.89E-07,0.289426404,0.567239636,0.566972477,0.370235935,0.547368421,0.040134529,0.521815825
임하,20190605,0,0,3.00E-07,0.130177373,0.534883721,0.566972477,0.370235935,0.547368421,0.040134529,0.215777953
성덕,20190605,0,1.50E-10,1.06E-08,0.006001528,0.52578362,0.685321101,0.351179673,0.536842105,0.039013453,0.003676705
영주,20190605,0,1.16E-09,2.66E-09,1.03E-05,0,0.571559633,0.362976407,0.589473684,0.053139013,0.075723121
군위,20190605,0,6.69E-10,1.23E-08,0.008005071,0.401415571,0.471559633,0.394736842,0.584210526,0.038340807,0.011805836
김천부항,20190605,0,1.25E-09,2.02E-08,0.010447226,0.470171891,0.562385321,0.362068966,0.6,0.040807175,0.013134125
보현산,20190605,0,0,3.24E-09,0.002728494,0.301314459,0.520183486,0.37477314,0.578947368,0.058520179,0
합천,20190605,0,3.87E-09,1.39E-07,0.220598349,0.682507583,0.558715596,0.376588022,0.547368421,0.060762332,0.288036895
남강,20190605,0,1.09E-07,4.89E-07,0.060326029,0.477249747,0.691743119,0.362068966,0.521052632,0.039237668,0.149735405
밀양,20190605,0,1.45E-09,3.69E-08,0.019573239,0.650151668,0.596330275,0.375680581,0.547368421,0.04955157,0.027585914
용담,20190605,0,5.61E-09,2.43E-07,0.242310853,0.726996967,0.674311927,0.349364791,0.521052632,0.038565022,0.347820543
대청,20190605,0,8.19E-08,6.58E-07,0.383350064,0.628918099,0.677981651,0.364791289,0.531578947,0.038340807,0.410239517
보령,20190605,0,0,4.36E-08,0.019650617,0.410515672,0.849541284,0.319419238,0.515789474,0.054932735,0.048254096
부안,20190605,0,6.98E-10,9.82E-09,0.012103605,0.588473205,0.820183486,0.33030853,0.568421053,0.038565022,0.009414915
섬진강,20190605,0,7.90E-09,4.21E-07,0.098107433,0.514661274,0.699082569,0.34845735,0.531578947,0.062780269,0.218434531
주암(본),20190605,0,2.34E-08,1.59E-07,0.095839481,0.512639029,0.728440367,0.355716878,0.531578947,0.064798206,0.177523218
주암(조),20190605,0,3.39E-08,1.03E-07,0.069362665,0.678463094,0.728440367,0.355716878,0.531578947,0.064798206,0.102076382
장흥,20190605,0,7.44E-09,5.07E-08,0.038791866,0.496461072,0.694495413,0.363883848,0.542105263,0.062556054,0.081355068
충주,20190606,0.048894527,2.28E-07,7.86E-07,0.411708772,0.366026289,0.790825688,0.343920145,0.547368421,0.020403587,0.941023952
횡성,20190606,0.023017627,3.35E-09,4.82E-08,0.022738689,0.639029323,0.78440367,0.33938294,0.536842105,0.019058296,0.02949865
소양강,20190606,0.025847016,1.06E-08,9.22E-07,0.656437367,0.553083923,0.821100917,0.337568058,0.531578947,0.007623318,1
안동,20190606,0.051228146,5.34E-08,3.90E-07,0.288488769,0.565217391,0.695412844,0.352994555,0.536842105,0.021973094,0.521815825
임하,20190606,0.051576291,2.39E-08,3.01E-07,0.129366769,0.531850354,0.695412844,0.352994555,0.536842105,0.021973094,0.215777953
성덕,20190606,0.037476859,0,9.82E-09,0.005969666,0.522750253,0.756880734,0.349364791,0.526315789,0.021973094,0.003676705
영주,20190606,0.060071332,1.32E-09,2.15E-09,1.03E-05,0,0.762385321,0.341197822,0.531578947,0.024439462,0.075723121
군위,20190606,0.03145828,5.98E-10,1.21E-08,0.007970727,0.400404449,0.62293578,0.36569873,0.547368421,0.022197309,0.011805836
김천부항,20190606,0.041837191,2.69E-09,2.02E-08,0.0103984,0.468149646,0.688990826,0.33938294,0.605263158,0.019955157,0.013134125
보현산,20190606,0.032461177,4.13E-10,3.24E-09,0.002720632,0.301314459,0.603669725,0.362976407,0.547368421,0.034753363,0
합천,20190606,0.0653219,5.28E-08,1.39E-07,0.220434904,0.681496461,0.7,0.349364791,0.536842105,0.037892377,0.288036895
남강,20190606,0.061027312,1.67E-07,7.20E-07,0.058940679,0.466127401,0.826605505,0.338475499,0.526315789,0.025560538,0.149735405
밀양,20190606,0.028805205,1.62E-09,3.70E-08,0.019466483,0.646107179,0.677981651,0.354809437,0.542105263,0.040358744,0.027585914
용담,20190606,0.058143534,7.77E-08,2.43E-07,0.241948792,0.725985844,0.748623853,0.338475499,0.526315789,0.019506726,0.347820543
대청,20190606,0.041962702,1.66E-07,6.44E-07,0.382193123,0.626895854,0.736697248,0.350272232,0.542105263,0.014573991,0.410239517
보령,20190606,0.068520652,5.59E-09,4.37E-08,0.019543861,0.408493428,0.866055046,0.323049002,0.536842105,0.019282511,0.048254096
부안,20190606,0.055751344,2.10E-09,9.19E-09,0.012085812,0.587462083,0.83853211,0.332123412,0.584210526,0.016816143,0.009414915
섬진강,20190606,0.055579213,0,3.41E-07,0.096988147,0.50859454,0.788990826,0.334845735,0.563157895,0.031165919,0.218434531
주암(본),20190606,0.124550811,6.77E-08,1.58E-07,0.095690519,0.511627907,0.913761468,0.324863884,0.578947368,0.024663677,0.177523218
주암(조),20190606,0.088921064,5.85E-08,1.03E-07,0.069338251,0.677451972,0.913761468,0.324863884,0.578947368,0.024663677,0.102076382
장흥,20190606,0.184531894,4.37E-08,5.17E-08,0.038851451,0.497472194,0.887155963,0.335753176,0.605263158,0.025784753,0.081355068
충주,20190607,0.086801113,3.14E-07,7.86E-07,0.410851825,0.365015167,0.855963303,0.315789474,0.584210526,0.016816143,0.941023952
횡성,20190607,0.058097514,1.45E-08,4.79E-08,0.022663381,0.637007078,0.847706422,0.317604356,0.547368421,0.019506726,0.02949865
소양강,20190607,0.0984196,3.08E-07,9.21E-07,0.65513436,0.552072801,0.811926606,0.32123412,0.594736842,0.010089686,1
안동,20190607,0.082822695,1.26E-07,4.06E-07,0.287864782,0.563195147,0.839449541,0.313974592,0.547368421,0.007623318,0.521815825
임하,20190607,0.064219789,7.90E-08,2.23E-07,0.129072569,0.529828109,0.839449541,0.313974592,0.547368421,0.007623318,0.215777953
성덕,20190607,0.06596679,3.04E-09,7.51E-09,0.005961391,0.522750253,0.923853211,0.304900181,0.573684211,0.00470852,0.003676705
영주,20190607,0.074010289,6.02E-09,4.61E-09,2.65E-05,0,0.888073394,0.309437387,0.552631579,0.010986547,0.075723121
군위,20190607,0.034125999,3.35E-09,1.21E-08,0.007950038,0.399393327,0.952293578,0.313974592,0.605263158,0.005829596,0.011805836
김천부항,20190607,0.045664397,9.71E-09,2.03E-08,0.010384331,0.467138524,0.877981651,0.298548094,0.605263158,0.007174888,0.013134125
보현산,20190607,0.052931517,2.52E-09,3.24E-09,0.002723528,0.301314459,0.918348624,0.317604356,0.552631579,0.007399103,0
합천,20190607,0.035017729,1.83E-07,1.38E-07,0.220925652,0.683518706,0.853211009,0.31215971,0.536842105,0.00941704,0.288036895
남강,20190607,0.032900169,3.59E-07,5.84E-07,0.058940679,0.466127401,0.906422018,0.316696915,0.510526316,0.010313901,0.149735405
밀양,20190607,0.05458319,8.52E-09,3.74E-08,0.019393657,0.644084934,0.985321101,0.317604356,0.521052632,0.011210762,0.027585914
용담,20190607,0.023798189,1.02E-07,2.43E-07,0.241707969,0.724974722,0.897247706,0.304900181,0.510526316,0.009865471,0.347820543
대청,20190607,0.03864322,2.16E-07,5.76E-07,0.381499621,0.625884732,0.869724771,0.319419238,0.573684211,0.00896861,0.410239517
보령,20190607,0.035474352,2.24E-08,4.20E-08,0.019526068,0.408493428,0.862385321,0.319419238,0.584210526,0.01793722,0.048254096
부안,20190607,0.009898082,3.79E-09,9.04E-09,0.012076709,0.586450961,0.866055046,0.322141561,0.578947368,0.007174888,0.009414915
섬진강,20190607,0.026060087,6.80E-08,2.46E-07,0.096569397,0.506572295,0.926605505,0.309437387,0.542105263,0.011883408,0.218434531
주암(본),20190607,0.016206831,3.69E-07,1.64E-07,0.097035318,0.518705763,0.977981651,0.313974592,0.536842105,0.019058296,0.177523218
주암(조),20190607,0.027625396,6.83E-08,1.03E-07,0.069362665,0.678463094,0.977981651,0.313974592,0.536842105,0.019058296,0.102076382
장흥,20190607,0.02472578,2.04E-07,4.90E-08,0.039722053,0.50859454,0.899082569,0.325771325,0.563157895,0.01367713,0.081355068
충주,20190608,0,2.29E-07,7.86E-07,0.409568266,0.364004044,0.719266055,0.336660617,0.536842105,0.049775785,0.941023952
횡성,20190608,0,3.83E-09,4.87E-08,0.022531797,0.633973711,0.706422018,0.328493648,0.531578947,0.055381166,0.02949865
소양강,20190608,0.000363386,3.82E-07,9.21E-07,0.654205,0.551061678,0.713761468,0.327586207,0.536842105,0.026681614,1
안동,20190608,0,1.47E-07,3.89E-07,0.287397619,0.563195147,0.691743119,0.335753176,0.547368421,0.037892377,0.521815825
임하,20190608,0,7.79E-08,2.69E-07,0.128632302,0.528816987,0.691743119,0.335753176,0.547368421,0.037892377,0.215777953
성덕,20190608,0,6.98E-10,7.57E-09,0.005941529,0.520728008,0.81559633,0.313974592,0.542105263,0.036547085,0.003676705
영주,20190608,0,1.78E-08,1.64E-08,6.54E-05,0.001011122,0.741284404,0.331215971,0.557894737,0.057399103,0.075723121
군위,20190608,0,1.94E-09,1.20E-08,0.007922314,0.397371082,0.733027523,0.337568058,0.573684211,0.034529148,0.011805836
김천부항,20190608,0,2.78E-09,2.03E-08,0.010335505,0.465116279,0.727522936,0.322141561,0.531578947,0.037668161,0.013134125
보현산,20190608,0,9.33E-10,3.22E-09,0.002718149,0.300303337,0.757798165,0.327586207,0.573684211,0.053139013,0
합천,20190608,0,5.26E-08,1.38E-07,0.220761793,0.682507583,0.711926606,0.33938294,0.536842105,0.048430493,0.288036895
남강,20190608,0.000135373,2.77E-07,3.82E-07,0.05915295,0.467138524,0.810091743,0.331215971,0.531578947,0.034080717,0.149735405
밀양,20190608,0,4.29E-09,3.69E-08,0.019300969,0.641051567,0.744036697,0.335753176,0.531578947,0.053587444,0.027585914
용담,20190608,0.001220451,7.78E-08,2.43E-07,0.241346322,0.7239636,0.756880734,0.333938294,0.510526316,0.033183857,0.347820543
대청,20190608,0.000313779,2.19E-07,4.31E-07,0.381268729,0.62487361,0.683486239,0.34845735,0.531578947,0.037219731,0.410239517
보령,20190608,0,9.76E-09,4.46E-08,0.019436691,0.406471183,0.805504587,0.325771325,0.542105263,0.052017937,0.048254096
부안,20190608,0,0,8.62E-09,0.012050227,0.585439838,0.830275229,0.327586207,0.547368421,0.021300448,0.009414915
섬진강,20190608,0,4.35E-08,3.64E-07,0.095661968,0.501516684,0.842201835,0.323049002,0.531578947,0.052017937,0.218434531
주암(본),20190608,0.004539335,9.55E-08,1.55E-07,0.097035318,0.518705763,0.811926606,0.307622505,0.536842105,0.030941704,0.177523218
주암(조),20190608,0,5.35E-08,1.03E-07,0.069313424,0.677451972,0.811926606,0.307622505,0.536842105,0.030941704,0.102076382
장흥,20190608,0.005976742,7.24E-08,4.91E-08,0.03993391,0.510616785,0.844036697,0.328493648,0.557894737,0.035650224,0.081355068
충주,20190609,0.010811029,4.84E-07,7.86E-07,0.409568266,0.364004044,0.681651376,0.343920145,0.552631579,0.051793722,0.941023952
횡성,20190609,0.021559302,7.55E-09,4.85E-08,0.022419662,0.630940344,0.736697248,0.331215971,0.552631579,0.05,0.02949865
소양강,20190609,0.01648714,2.35E-07,9.22E-07,0.652534553,0.550050556,0.739449541,0.332123412,0.568421053,0.02735426,1
